,date,date_end,site,site_name,variable,value,unit_name
1473,01/07/2015,02/07/2015,brs8,Bristol St Paul's,v10,2.608333,ugm-3 (TEOM FDMS)
1474,02/07/2015,03/07/2015,brs8,Bristol St Paul's,v10,1.720833,ugm-3 (TEOM FDMS)
1475,03/07/2015,04/07/2015,brs8,Bristol St Paul's,v10,2.754167,ugm-3 (TEOM FDMS)
1476,04/07/2015,05/07/2015,brs8,Bristol St Paul's,v10,2.691667,ugm-3 (TEOM FDMS)
1477,05/07/2015,06/07/2015,brs8,Bristol St Paul's,v10,2.458333,ugm-3 (TEOM FDMS)
1478,06/07/2015,07/07/2015,brs8,Bristol St Paul's,v10,2.279167,ugm-3 (TEOM FDMS)
1479,07/07/2015,08/07/2015,brs8,Bristol St Paul's,v10,2.5,ugm-3 (TEOM FDMS)
1480,08/07/2015,09/07/2015,brs8,Bristol St Paul's,v10,1.054167,ugm-3 (TEOM FDMS)
1481,09/07/2015,10/07/2015,brs8,Bristol St Paul's,v10,1.9375,ugm-3 (TEOM FDMS)
1482,10/07/2015,11/07/2015,brs8,Bristol St Paul's,v10,2.8625,ugm-3 (TEOM FDMS)
1483,11/07/2015,12/07/2015,brs8,Bristol St Paul's,v10,1.9625,ugm-3 (TEOM FDMS)
1484,12/07/2015,13/07/2015,brs8,Bristol St Paul's,v10,1.833333,ugm-3 (TEOM FDMS)
1485,13/07/2015,14/07/2015,brs8,Bristol St Paul's,v10,2.283333,ugm-3 (TEOM FDMS)
1486,14/07/2015,15/07/2015,brs8,Bristol St Paul's,v10,1.958333,ugm-3 (TEOM FDMS)
1487,15/07/2015,16/07/2015,brs8,Bristol St Paul's,v10,2.695833,ugm-3 (TEOM FDMS)
1488,16/07/2015,17/07/2015,brs8,Bristol St Paul's,v10,3.454167,ugm-3 (TEOM FDMS)
1489,17/07/2015,18/07/2015,brs8,Bristol St Paul's,v10,2.108333,ugm-3 (TEOM FDMS)
1490,18/07/2015,19/07/2015,brs8,Bristol St Paul's,v10,2.0625,ugm-3 (TEOM FDMS)
1491,19/07/2015,20/07/2015,brs8,Bristol St Paul's,v10,2.2875,ugm-3 (TEOM FDMS)
1492,20/07/2015,21/07/2015,brs8,Bristol St Paul's,v10,1.883333,ugm-3 (TEOM FDMS)
1493,21/07/2015,22/07/2015,brs8,Bristol St Paul's,v10,1.7375,ugm-3 (TEOM FDMS)
1494,22/07/2015,23/07/2015,brs8,Bristol St Paul's,v10,1.354167,ugm-3 (TEOM FDMS)
1495,23/07/2015,24/07/2015,brs8,Bristol St Paul's,v10,1.845833,ugm-3 (TEOM FDMS)
1496,24/07/2015,25/07/2015,brs8,Bristol St Paul's,v10,2.716667,ugm-3 (TEOM FDMS)
1497,25/07/2015,26/07/2015,brs8,Bristol St Paul's,v10,1.875,ugm-3 (TEOM FDMS)
1498,26/07/2015,27/07/2015,brs8,Bristol St Paul's,v10,2.816667,ugm-3 (TEOM FDMS)
1499,27/07/2015,28/07/2015,brs8,Bristol St Paul's,v10,1.041667,ugm-3 (TEOM FDMS)
1500,28/07/2015,29/07/2015,brs8,Bristol St Paul's,v10,1.366667,ugm-3 (TEOM FDMS)
1501,29/07/2015,30/07/2015,brs8,Bristol St Paul's,v10,1,ugm-3 (TEOM FDMS)
1502,30/07/2015,31/07/2015,brs8,Bristol St Paul's,v10,1.129167,ugm-3 (TEOM FDMS)
1503,31/07/2015,01/08/2015,brs8,Bristol St Paul's,v10,2.3375,ugm-3 (TEOM FDMS)
1504,01/08/2015,02/08/2015,brs8,Bristol St Paul's,v10,1.4875,ugm-3 (TEOM FDMS)
1505,02/08/2015,03/08/2015,brs8,Bristol St Paul's,v10,3.175,ugm-3 (TEOM FDMS)
1506,03/08/2015,04/08/2015,brs8,Bristol St Paul's,v10,1.916667,ugm-3 (TEOM FDMS)
1507,04/08/2015,05/08/2015,brs8,Bristol St Paul's,v10,1.329167,ugm-3 (TEOM FDMS)
1508,05/08/2015,06/08/2015,brs8,Bristol St Paul's,v10,2.141667,ugm-3 (TEOM FDMS)
1509,06/08/2015,07/08/2015,brs8,Bristol St Paul's,v10,1.6875,ugm-3 (TEOM FDMS)
1510,07/08/2015,08/08/2015,brs8,Bristol St Paul's,v10,1.920833,ugm-3 (TEOM FDMS)
1511,08/08/2015,09/08/2015,brs8,Bristol St Paul's,v10,2.570833,ugm-3 (TEOM FDMS)
1512,09/08/2015,10/08/2015,brs8,Bristol St Paul's,v10,2.304167,ugm-3 (TEOM FDMS)
1513,10/08/2015,11/08/2015,brs8,Bristol St Paul's,v10,2.470833,ugm-3 (TEOM FDMS)
1514,11/08/2015,12/08/2015,brs8,Bristol St Paul's,v10,1.941667,ugm-3 (TEOM FDMS)
1515,12/08/2015,13/08/2015,brs8,Bristol St Paul's,v10,3.095833,ugm-3 (TEOM FDMS)
1516,13/08/2015,14/08/2015,brs8,Bristol St Paul's,v10,4.4,ugm-3 (TEOM FDMS)
1517,14/08/2015,15/08/2015,brs8,Bristol St Paul's,v10,3.933333,ugm-3 (TEOM FDMS)
1518,15/08/2015,16/08/2015,brs8,Bristol St Paul's,v10,2.108333,ugm-3 (TEOM FDMS)
1519,16/08/2015,17/08/2015,brs8,Bristol St Paul's,v10,2.129167,ugm-3 (TEOM FDMS)
1520,17/08/2015,18/08/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1521,18/08/2015,19/08/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1522,19/08/2015,20/08/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1523,20/08/2015,21/08/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1524,21/08/2015,22/08/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1525,22/08/2015,23/08/2015,brs8,Bristol St Paul's,v10,3.204167,ugm-3 (TEOM FDMS)
1526,23/08/2015,24/08/2015,brs8,Bristol St Paul's,v10,2.975,ugm-3 (TEOM FDMS)
1527,24/08/2015,25/08/2015,brs8,Bristol St Paul's,v10,1.9125,ugm-3 (TEOM FDMS)
1528,25/08/2015,26/08/2015,brs8,Bristol St Paul's,v10,2.275,ugm-3 (TEOM FDMS)
1529,26/08/2015,27/08/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1530,27/08/2015,28/08/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1531,28/08/2015,29/08/2015,brs8,Bristol St Paul's,v10,1.583333,ugm-3 (TEOM FDMS)
1532,29/08/2015,30/08/2015,brs8,Bristol St Paul's,v10,2.320833,ugm-3 (TEOM FDMS)
1533,30/08/2015,31/08/2015,brs8,Bristol St Paul's,v10,3.275,ugm-3 (TEOM FDMS)
1534,31/08/2015,01/09/2015,brs8,Bristol St Paul's,v10,3.183333,ugm-3 (TEOM FDMS)
1535,01/09/2015,02/09/2015,brs8,Bristol St Paul's,v10,2.325,ugm-3 (TEOM FDMS)
1536,02/09/2015,03/09/2015,brs8,Bristol St Paul's,v10,2,ugm-3 (TEOM FDMS)
1537,03/09/2015,04/09/2015,brs8,Bristol St Paul's,v10,1.5125,ugm-3 (TEOM FDMS)
1538,04/09/2015,05/09/2015,brs8,Bristol St Paul's,v10,1.525,ugm-3 (TEOM FDMS)
1539,05/09/2015,06/09/2015,brs8,Bristol St Paul's,v10,1.475,ugm-3 (TEOM FDMS)
1540,06/09/2015,07/09/2015,brs8,Bristol St Paul's,v10,2.033333,ugm-3 (TEOM FDMS)
1541,07/09/2015,08/09/2015,brs8,Bristol St Paul's,v10,2.279167,ugm-3 (TEOM FDMS)
1542,08/09/2015,09/09/2015,brs8,Bristol St Paul's,v10,3.65,ugm-3 (TEOM FDMS)
1543,09/09/2015,10/09/2015,brs8,Bristol St Paul's,v10,3.108333,ugm-3 (TEOM FDMS)
1544,10/09/2015,11/09/2015,brs8,Bristol St Paul's,v10,5.183333,ugm-3 (TEOM FDMS)
1545,11/09/2015,12/09/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1546,12/09/2015,13/09/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1547,13/09/2015,14/09/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1548,14/09/2015,15/09/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1549,15/09/2015,16/09/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1550,16/09/2015,17/09/2015,brs8,Bristol St Paul's,v10,2.966667,ugm-3 (TEOM FDMS)
1551,17/09/2015,18/09/2015,brs8,Bristol St Paul's,v10,0.654167,ugm-3 (TEOM FDMS)
1552,18/09/2015,19/09/2015,brs8,Bristol St Paul's,v10,0.9875,ugm-3 (TEOM FDMS)
1553,19/09/2015,20/09/2015,brs8,Bristol St Paul's,v10,5.4125,ugm-3 (TEOM FDMS)
1554,20/09/2015,21/09/2015,brs8,Bristol St Paul's,v10,4.8125,ugm-3 (TEOM FDMS)
1555,21/09/2015,22/09/2015,brs8,Bristol St Paul's,v10,3.5875,ugm-3 (TEOM FDMS)
1556,22/09/2015,23/09/2015,brs8,Bristol St Paul's,v10,1.179167,ugm-3 (TEOM FDMS)
1557,23/09/2015,24/09/2015,brs8,Bristol St Paul's,v10,1.9625,ugm-3 (TEOM FDMS)
1558,24/09/2015,25/09/2015,brs8,Bristol St Paul's,v10,1.120833,ugm-3 (TEOM FDMS)
1559,25/09/2015,26/09/2015,brs8,Bristol St Paul's,v10,1.2625,ugm-3 (TEOM FDMS)
1560,26/09/2015,27/09/2015,brs8,Bristol St Paul's,v10,2.979167,ugm-3 (TEOM FDMS)
1561,27/09/2015,28/09/2015,brs8,Bristol St Paul's,v10,2.833333,ugm-3 (TEOM FDMS)
1562,28/09/2015,29/09/2015,brs8,Bristol St Paul's,v10,2.995833,ugm-3 (TEOM FDMS)
1563,29/09/2015,30/09/2015,brs8,Bristol St Paul's,v10,3.6625,ugm-3 (TEOM FDMS)
1564,30/09/2015,01/10/2015,brs8,Bristol St Paul's,v10,NA,ugm-3 (TEOM FDMS)
1565,01/07/2015,02/07/2015,brs8,Bristol St Paul's,v25,2.279167,ugm-3 (TEOM FDMS)
1566,02/07/2015,03/07/2015,brs8,Bristol St Paul's,v25,2.054167,ugm-3 (TEOM FDMS)
1567,03/07/2015,04/07/2015,brs8,Bristol St Paul's,v25,3.091667,ugm-3 (TEOM FDMS)
1568,04/07/2015,05/07/2015,brs8,Bristol St Paul's,v25,2.5625,ugm-3 (TEOM FDMS)
1569,05/07/2015,06/07/2015,brs8,Bristol St Paul's,v25,2.9,ugm-3 (TEOM FDMS)
1570,06/07/2015,07/07/2015,brs8,Bristol St Paul's,v25,2.783333,ugm-3 (TEOM FDMS)
1571,07/07/2015,08/07/2015,brs8,Bristol St Paul's,v25,2.525,ugm-3 (TEOM FDMS)
1572,08/07/2015,09/07/2015,brs8,Bristol St Paul's,v25,1.575,ugm-3 (TEOM FDMS)
1573,09/07/2015,10/07/2015,brs8,Bristol St Paul's,v25,2.158333,ugm-3 (TEOM FDMS)
1574,10/07/2015,11/07/2015,brs8,Bristol St Paul's,v25,2.625,ugm-3 (TEOM FDMS)
1575,11/07/2015,12/07/2015,brs8,Bristol St Paul's,v25,1.904167,ugm-3 (TEOM FDMS)
1576,12/07/2015,13/07/2015,brs8,Bristol St Paul's,v25,2.204167,ugm-3 (TEOM FDMS)
1577,13/07/2015,14/07/2015,brs8,Bristol St Paul's,v25,2.354167,ugm-3 (TEOM FDMS)
1578,14/07/2015,15/07/2015,brs8,Bristol St Paul's,v25,1.716667,ugm-3 (TEOM FDMS)
1579,15/07/2015,16/07/2015,brs8,Bristol St Paul's,v25,2.2375,ugm-3 (TEOM FDMS)
1580,16/07/2015,17/07/2015,brs8,Bristol St Paul's,v25,3.6375,ugm-3 (TEOM FDMS)
1581,17/07/2015,18/07/2015,brs8,Bristol St Paul's,v25,2.316667,ugm-3 (TEOM FDMS)
1582,18/07/2015,19/07/2015,brs8,Bristol St Paul's,v25,2.6125,ugm-3 (TEOM FDMS)
1583,19/07/2015,20/07/2015,brs8,Bristol St Paul's,v25,2.795833,ugm-3 (TEOM FDMS)
1584,20/07/2015,21/07/2015,brs8,Bristol St Paul's,v25,2.141667,ugm-3 (TEOM FDMS)
1585,21/07/2015,22/07/2015,brs8,Bristol St Paul's,v25,2,ugm-3 (TEOM FDMS)
1586,22/07/2015,23/07/2015,brs8,Bristol St Paul's,v25,2.220833,ugm-3 (TEOM FDMS)
1587,23/07/2015,24/07/2015,brs8,Bristol St Paul's,v25,1.941667,ugm-3 (TEOM FDMS)
1588,24/07/2015,25/07/2015,brs8,Bristol St Paul's,v25,3.008333,ugm-3 (TEOM FDMS)
1589,25/07/2015,26/07/2015,brs8,Bristol St Paul's,v25,2.154167,ugm-3 (TEOM FDMS)
1590,26/07/2015,27/07/2015,brs8,Bristol St Paul's,v25,3.091667,ugm-3 (TEOM FDMS)
1591,27/07/2015,28/07/2015,brs8,Bristol St Paul's,v25,1.3375,ugm-3 (TEOM FDMS)
1592,28/07/2015,29/07/2015,brs8,Bristol St Paul's,v25,1.754167,ugm-3 (TEOM FDMS)
1593,29/07/2015,30/07/2015,brs8,Bristol St Paul's,v25,1.078261,ugm-3 (TEOM FDMS)
1594,30/07/2015,31/07/2015,brs8,Bristol St Paul's,v25,1.275,ugm-3 (TEOM FDMS)
1595,31/07/2015,01/08/2015,brs8,Bristol St Paul's,v25,2.266667,ugm-3 (TEOM FDMS)
1596,01/08/2015,02/08/2015,brs8,Bristol St Paul's,v25,1.883333,ugm-3 (TEOM FDMS)
1597,02/08/2015,03/08/2015,brs8,Bristol St Paul's,v25,2.075,ugm-3 (TEOM FDMS)
1598,03/08/2015,04/08/2015,brs8,Bristol St Paul's,v25,2.458333,ugm-3 (TEOM FDMS)
1599,04/08/2015,05/08/2015,brs8,Bristol St Paul's,v25,1.9625,ugm-3 (TEOM FDMS)
1600,05/08/2015,06/08/2015,brs8,Bristol St Paul's,v25,2.491667,ugm-3 (TEOM FDMS)
1601,06/08/2015,07/08/2015,brs8,Bristol St Paul's,v25,1.579167,ugm-3 (TEOM FDMS)
1602,07/08/2015,08/08/2015,brs8,Bristol St Paul's,v25,1.454167,ugm-3 (TEOM FDMS)
1603,08/08/2015,09/08/2015,brs8,Bristol St Paul's,v25,2.570833,ugm-3 (TEOM FDMS)
1604,09/08/2015,10/08/2015,brs8,Bristol St Paul's,v25,2.383333,ugm-3 (TEOM FDMS)
1605,10/08/2015,11/08/2015,brs8,Bristol St Paul's,v25,2.329167,ugm-3 (TEOM FDMS)
1606,11/08/2015,12/08/2015,brs8,Bristol St Paul's,v25,1.4,ugm-3 (TEOM FDMS)
1607,12/08/2015,13/08/2015,brs8,Bristol St Paul's,v25,2.8375,ugm-3 (TEOM FDMS)
1608,13/08/2015,14/08/2015,brs8,Bristol St Paul's,v25,4.883333,ugm-3 (TEOM FDMS)
1609,14/08/2015,15/08/2015,brs8,Bristol St Paul's,v25,4.108333,ugm-3 (TEOM FDMS)
1610,15/08/2015,16/08/2015,brs8,Bristol St Paul's,v25,1.554167,ugm-3 (TEOM FDMS)
1611,16/08/2015,17/08/2015,brs8,Bristol St Paul's,v25,2.145833,ugm-3 (TEOM FDMS)
1612,17/08/2015,18/08/2015,brs8,Bristol St Paul's,v25,NA,ugm-3 (TEOM FDMS)
1613,18/08/2015,19/08/2015,brs8,Bristol St Paul's,v25,NA,ugm-3 (TEOM FDMS)
1614,19/08/2015,20/08/2015,brs8,Bristol St Paul's,v25,NA,ugm-3 (TEOM FDMS)
1615,20/08/2015,21/08/2015,brs8,Bristol St Paul's,v25,NA,ugm-3 (TEOM FDMS)
1616,21/08/2015,22/08/2015,brs8,Bristol St Paul's,v25,NA,ugm-3 (TEOM FDMS)
1617,22/08/2015,23/08/2015,brs8,Bristol St Paul's,v25,3.43913,ugm-3 (TEOM FDMS)
1618,23/08/2015,24/08/2015,brs8,Bristol St Paul's,v25,2.842857,ugm-3 (TEOM FDMS)
1619,24/08/2015,25/08/2015,brs8,Bristol St Paul's,v25,2.766667,ugm-3 (TEOM FDMS)
1620,25/08/2015,26/08/2015,brs8,Bristol St Paul's,v25,3.3,ugm-3 (TEOM FDMS)
1621,26/08/2015,27/08/2015,brs8,Bristol St Paul's,v25,NA,ugm-3 (TEOM FDMS)
1622,27/08/2015,28/08/2015,brs8,Bristol St Paul's,v25,NA,ugm-3 (TEOM FDMS)
1623,28/08/2015,29/08/2015,brs8,Bristol St Paul's,v25,2.05,ugm-3 (TEOM FDMS)
1624,29/08/2015,30/08/2015,brs8,Bristol St Paul's,v25,2.516667,ugm-3 (TEOM FDMS)
1625,30/08/2015,31/08/2015,brs8,Bristol St Paul's,v25,3.991667,ugm-3 (TEOM FDMS)
1626,31/08/2015,01/09/2015,brs8,Bristol St Paul's,v25,3.741667,ugm-3 (TEOM FDMS)
1627,01/09/2015,02/09/2015,brs8,Bristol St Paul's,v25,2.804167,ugm-3 (TEOM FDMS)
1628,02/09/2015,03/09/2015,brs8,Bristol St Paul's,v25,2.725,ugm-3 (TEOM FDMS)
1629,03/09/2015,04/09/2015,brs8,Bristol St Paul's,v25,2.375,ugm-3 (TEOM FDMS)
1630,04/09/2015,05/09/2015,brs8,Bristol St Paul's,v25,2.4,ugm-3 (TEOM FDMS)
1631,05/09/2015,06/09/2015,brs8,Bristol St Paul's,v25,1.958333,ugm-3 (TEOM FDMS)
1632,06/09/2015,07/09/2015,brs8,Bristol St Paul's,v25,3.154167,ugm-3 (TEOM FDMS)
1633,07/09/2015,08/09/2015,brs8,Bristol St Paul's,v25,3.116667,ugm-3 (TEOM FDMS)
1634,08/09/2015,09/09/2015,brs8,Bristol St Paul's,v25,4.258333,ugm-3 (TEOM FDMS)
1635,09/09/2015,10/09/2015,brs8,Bristol St Paul's,v25,3.775,ugm-3 (TEOM FDMS)
1636,10/09/2015,11/09/2015,brs8,Bristol St Paul's,v25,5.895833,ugm-3 (TEOM FDMS)
1637,11/09/2015,12/09/2015,brs8,Bristol St Paul's,v25,5.4875,ugm-3 (TEOM FDMS)
1638,12/09/2015,13/09/2015,brs8,Bristol St Paul's,v25,2.854167,ugm-3 (TEOM FDMS)
1639,13/09/2015,14/09/2015,brs8,Bristol St Paul's,v25,3.433333,ugm-3 (TEOM FDMS)
1640,14/09/2015,15/09/2015,brs8,Bristol St Paul's,v25,2.954167,ugm-3 (TEOM FDMS)
1641,15/09/2015,16/09/2015,brs8,Bristol St Paul's,v25,2.4625,ugm-3 (TEOM FDMS)
1642,16/09/2015,17/09/2015,brs8,Bristol St Paul's,v25,3.454167,ugm-3 (TEOM FDMS)
1643,17/09/2015,18/09/2015,brs8,Bristol St Paul's,v25,1.5875,ugm-3 (TEOM FDMS)
1644,18/09/2015,19/09/2015,brs8,Bristol St Paul's,v25,1.854167,ugm-3 (TEOM FDMS)
1645,19/09/2015,20/09/2015,brs8,Bristol St Paul's,v25,6.354167,ugm-3 (TEOM FDMS)
1646,20/09/2015,21/09/2015,brs8,Bristol St Paul's,v25,5.643478,ugm-3 (TEOM FDMS)
1647,21/09/2015,22/09/2015,brs8,Bristol St Paul's,v25,4.23913,ugm-3 (TEOM FDMS)
1648,22/09/2015,23/09/2015,brs8,Bristol St Paul's,v25,1.841667,ugm-3 (TEOM FDMS)
1649,23/09/2015,24/09/2015,brs8,Bristol St Paul's,v25,2.429167,ugm-3 (TEOM FDMS)
1650,24/09/2015,25/09/2015,brs8,Bristol St Paul's,v25,1.7,ugm-3 (TEOM FDMS)
1651,25/09/2015,26/09/2015,brs8,Bristol St Paul's,v25,1.933333,ugm-3 (TEOM FDMS)
1652,26/09/2015,27/09/2015,brs8,Bristol St Paul's,v25,3.2125,ugm-3 (TEOM FDMS)
1653,27/09/2015,28/09/2015,brs8,Bristol St Paul's,v25,3.05,ugm-3 (TEOM FDMS)
1654,28/09/2015,29/09/2015,brs8,Bristol St Paul's,v25,3.741667,ugm-3 (TEOM FDMS)
1655,29/09/2015,30/09/2015,brs8,Bristol St Paul's,v25,4.045833,ugm-3 (TEOM FDMS)
1656,30/09/2015,01/10/2015,brs8,Bristol St Paul's,v25,NA,ugm-3 (TEOM FDMS)
1657,01/07/2015,02/07/2015,burw,Bury Whitefield Roadside,v10,3.183333,ugm-3 (TEOM FDMS)
1658,02/07/2015,03/07/2015,burw,Bury Whitefield Roadside,v10,3.095833,ugm-3 (TEOM FDMS)
1659,03/07/2015,04/07/2015,burw,Bury Whitefield Roadside,v10,3.020833,ugm-3 (TEOM FDMS)
1660,04/07/2015,05/07/2015,burw,Bury Whitefield Roadside,v10,2.670833,ugm-3 (TEOM FDMS)
1661,05/07/2015,06/07/2015,burw,Bury Whitefield Roadside,v10,2.75,ugm-3 (TEOM FDMS)
1662,06/07/2015,07/07/2015,burw,Bury Whitefield Roadside,v10,3.0125,ugm-3 (TEOM FDMS)
1663,07/07/2015,08/07/2015,burw,Bury Whitefield Roadside,v10,3.45,ugm-3 (TEOM FDMS)
1664,08/07/2015,09/07/2015,burw,Bury Whitefield Roadside,v10,1.3875,ugm-3 (TEOM FDMS)
1665,09/07/2015,10/07/2015,burw,Bury Whitefield Roadside,v10,2.283333,ugm-3 (TEOM FDMS)
1666,10/07/2015,11/07/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1667,11/07/2015,12/07/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1668,12/07/2015,13/07/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1669,13/07/2015,14/07/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1670,14/07/2015,15/07/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1671,15/07/2015,16/07/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1672,16/07/2015,17/07/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1673,17/07/2015,18/07/2015,burw,Bury Whitefield Roadside,v10,2.466667,ugm-3 (TEOM FDMS)
1674,18/07/2015,19/07/2015,burw,Bury Whitefield Roadside,v10,1.4,ugm-3 (TEOM FDMS)
1675,19/07/2015,20/07/2015,burw,Bury Whitefield Roadside,v10,1.883333,ugm-3 (TEOM FDMS)
1676,20/07/2015,21/07/2015,burw,Bury Whitefield Roadside,v10,2.375,ugm-3 (TEOM FDMS)
1677,21/07/2015,22/07/2015,burw,Bury Whitefield Roadside,v10,1.520833,ugm-3 (TEOM FDMS)
1678,22/07/2015,23/07/2015,burw,Bury Whitefield Roadside,v10,1.5875,ugm-3 (TEOM FDMS)
1679,23/07/2015,24/07/2015,burw,Bury Whitefield Roadside,v10,2.179167,ugm-3 (TEOM FDMS)
1680,24/07/2015,25/07/2015,burw,Bury Whitefield Roadside,v10,2.841667,ugm-3 (TEOM FDMS)
1681,25/07/2015,26/07/2015,burw,Bury Whitefield Roadside,v10,2.308333,ugm-3 (TEOM FDMS)
1682,26/07/2015,27/07/2015,burw,Bury Whitefield Roadside,v10,3.4125,ugm-3 (TEOM FDMS)
1683,27/07/2015,28/07/2015,burw,Bury Whitefield Roadside,v10,1.875,ugm-3 (TEOM FDMS)
1684,28/07/2015,29/07/2015,burw,Bury Whitefield Roadside,v10,1.420833,ugm-3 (TEOM FDMS)
1685,29/07/2015,30/07/2015,burw,Bury Whitefield Roadside,v10,2.055,ugm-3 (TEOM FDMS)
1686,30/07/2015,31/07/2015,burw,Bury Whitefield Roadside,v10,1.741667,ugm-3 (TEOM FDMS)
1687,31/07/2015,01/08/2015,burw,Bury Whitefield Roadside,v10,2.345833,ugm-3 (TEOM FDMS)
1688,01/08/2015,02/08/2015,burw,Bury Whitefield Roadside,v10,1.633333,ugm-3 (TEOM FDMS)
1689,02/08/2015,03/08/2015,burw,Bury Whitefield Roadside,v10,2.3625,ugm-3 (TEOM FDMS)
1690,03/08/2015,04/08/2015,burw,Bury Whitefield Roadside,v10,2.175,ugm-3 (TEOM FDMS)
1691,04/08/2015,05/08/2015,burw,Bury Whitefield Roadside,v10,1.383333,ugm-3 (TEOM FDMS)
1692,05/08/2015,06/08/2015,burw,Bury Whitefield Roadside,v10,1.9125,ugm-3 (TEOM FDMS)
1693,06/08/2015,07/08/2015,burw,Bury Whitefield Roadside,v10,1.620833,ugm-3 (TEOM FDMS)
1694,07/08/2015,08/08/2015,burw,Bury Whitefield Roadside,v10,1.741667,ugm-3 (TEOM FDMS)
1695,08/08/2015,09/08/2015,burw,Bury Whitefield Roadside,v10,2.420833,ugm-3 (TEOM FDMS)
1696,09/08/2015,10/08/2015,burw,Bury Whitefield Roadside,v10,1.933333,ugm-3 (TEOM FDMS)
1697,10/08/2015,11/08/2015,burw,Bury Whitefield Roadside,v10,2.179167,ugm-3 (TEOM FDMS)
1698,11/08/2015,12/08/2015,burw,Bury Whitefield Roadside,v10,1.466667,ugm-3 (TEOM FDMS)
1699,12/08/2015,13/08/2015,burw,Bury Whitefield Roadside,v10,2.320833,ugm-3 (TEOM FDMS)
1700,13/08/2015,14/08/2015,burw,Bury Whitefield Roadside,v10,3.2875,ugm-3 (TEOM FDMS)
1701,14/08/2015,15/08/2015,burw,Bury Whitefield Roadside,v10,1.975,ugm-3 (TEOM FDMS)
1702,15/08/2015,16/08/2015,burw,Bury Whitefield Roadside,v10,0.995833,ugm-3 (TEOM FDMS)
1703,16/08/2015,17/08/2015,burw,Bury Whitefield Roadside,v10,1.7625,ugm-3 (TEOM FDMS)
1704,17/08/2015,18/08/2015,burw,Bury Whitefield Roadside,v10,2.308333,ugm-3 (TEOM FDMS)
1705,18/08/2015,19/08/2015,burw,Bury Whitefield Roadside,v10,2.979167,ugm-3 (TEOM FDMS)
1706,19/08/2015,20/08/2015,burw,Bury Whitefield Roadside,v10,2.254167,ugm-3 (TEOM FDMS)
1707,20/08/2015,21/08/2015,burw,Bury Whitefield Roadside,v10,2.508333,ugm-3 (TEOM FDMS)
1708,21/08/2015,22/08/2015,burw,Bury Whitefield Roadside,v10,2.141667,ugm-3 (TEOM FDMS)
1709,22/08/2015,23/08/2015,burw,Bury Whitefield Roadside,v10,2.195833,ugm-3 (TEOM FDMS)
1710,23/08/2015,24/08/2015,burw,Bury Whitefield Roadside,v10,4.061905,ugm-3 (TEOM FDMS)
1711,24/08/2015,25/08/2015,burw,Bury Whitefield Roadside,v10,2.079167,ugm-3 (TEOM FDMS)
1712,25/08/2015,26/08/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1713,26/08/2015,27/08/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1714,27/08/2015,28/08/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1715,28/08/2015,29/08/2015,burw,Bury Whitefield Roadside,v10,NA,ugm-3 (TEOM FDMS)
1716,29/08/2015,30/08/2015,burw,Bury Whitefield Roadside,v10,1.204167,ugm-3 (TEOM FDMS)
1717,30/08/2015,31/08/2015,burw,Bury Whitefield Roadside,v10,2.0625,ugm-3 (TEOM FDMS)
1718,31/08/2015,01/09/2015,burw,Bury Whitefield Roadside,v10,2.05,ugm-3 (TEOM FDMS)
1719,01/09/2015,02/09/2015,burw,Bury Whitefield Roadside,v10,2.025,ugm-3 (TEOM FDMS)
1720,02/09/2015,03/09/2015,burw,Bury Whitefield Roadside,v10,3.291667,ugm-3 (TEOM FDMS)
1721,03/09/2015,04/09/2015,burw,Bury Whitefield Roadside,v10,1.775,ugm-3 (TEOM FDMS)
